x_0,x_1,x_2,x_3,h0_0,h0_1,h0_2,h0_3,h0_4,h0_5,h1_0,h1_1,h1_2,h1_3,h1_4,h1_5,pred_0,pred_1,pred_2,true_y,pred_y
0.3055555555555556,0.7083333333333333,0.0847457627118644,0.04166666666666667,1.5467255115509033,1.492341160774231,0.0,0.018573567271232605,0.0,0.05218780040740967,4.6769914627075195,0.0,3.9771783351898193,3.448871612548828,0.0,0.0,0.9999173879623413,8.260351023636758e-05,8.115792715162283e-16,0.0,0.0
0.13888888888888884,0.5833333333333333,0.1016949152542373,0.04166666666666667,1.3078598976135254,1.3435993194580078,0.0,0.013166457414627075,0.0,0.0,4.2373480796813965,0.0,3.517721176147461,3.1546151638031006,0.0,0.0,0.9997323155403137,0.00026766853989101946,2.0641289987465526e-14,0.0,0.0
0.13888888888888884,0.41666666666666674,0.06779661016949151,0.0,1.2110366821289062,1.2644784450531006,0.0,0.0,0.0,0.0,4.009121417999268,0.0,3.316699266433716,3.016528606414795,0.0,0.0,0.9995550513267517,0.0004449455882422626,9.988585886145859e-14,0.0,0.0
0.0,0.41666666666666674,0.01694915254237289,0.0,1.152016520500183,1.2172815799713135,0.0,0.0,0.0,0.0,3.868642807006836,0.0,3.18083119392395,2.9271185398101807,0.0,0.0,0.9993712306022644,0.0006288109580054879,2.722275801048807e-13,0.0,0.0
0.4166666666666665,0.8333333333333333,0.033898305084745756,0.04166666666666667,1.773657202720642,1.6227807998657227,0.0,0.0,0.0,0.11689680814743042,5.068850994110107,0.0,4.433137893676758,3.730741262435913,0.0,0.0,0.9999744892120361,2.553702870500274e-05,3.971420514064684e-17,0.0,0.0
0.38888888888888884,1.0,0.0847457627118644,0.125,1.8267834186553955,1.6534852981567383,0.0,0.08824561536312103,0.0,0.31756508350372314,4.910914421081543,0.1692151129245758,4.2085065841674805,3.673290729522705,0.0,0.20978553593158722,0.999920129776001,7.98625624156557e-05,2.5813053781866945e-16,0.0,0.0
0.3055555555555556,0.7916666666666665,0.05084745762711865,0.125,1.6260986328125,1.4773285388946533,0.0,0.04257255792617798,0.0,0.16139060258865356,4.607110500335693,0.0,3.956233501434326,3.429121971130371,0.0,0.0,0.9999133348464966,8.661767060402781e-05,1.1485862055974879e-15,0.0,0.0
0.2222222222222221,0.625,0.06779661016949151,0.08333333333333333,1.4238181114196777,1.3664295673370361,0.0,0.023525670170783997,0.0,0.014658451080322266,4.382927894592285,0.0,3.697604179382324,3.2363932132720947,0.0,0.0,0.999833345413208,0.00016662226698826998,7.2047478998972e-15,0.0,0.0
0.38888888888888884,0.7499999999999998,0.11864406779661013,0.08333333333333333,1.6043128967285156,1.512287974357605,0.0,0.12743434309959412,0.0,0.18118494749069214,4.582859516143799,0.16411703824996948,3.780087471008301,3.3839316368103027,0.0,0.07237042486667633,0.9998026490211487,0.0001973386824829504,2.991413532017046e-15,0.0,0.0
0.2222222222222221,0.7499999999999998,0.0847457627118644,0.08333333333333333,1.5101401805877686,1.454498291015625,0.0,0.03221336007118225,0.0,0.08461391925811768,4.5337138175964355,0.0,3.8326823711395264,3.3638482093811035,0.0,0.0,0.9998801946640015,0.00011982665455434471,2.225017909583118e-15,0.0,0.0
0.3055555555555556,0.5833333333333333,0.11864406779661013,0.04166666666666667,1.4166251420974731,1.4021098613739014,0.0,0.08376204967498779,0.0,0.021397650241851807,4.400558948516846,0.0,3.601618528366089,3.223756790161133,0.0,0.0,0.9997814297676086,0.00021854875376448035,8.056490350338234e-15,0.0,0.0
0.2222222222222221,0.7083333333333333,0.0847457627118644,0.125,1.4679574966430664,1.387078046798706,0.0,0.07946339249610901,0.0,0.11433684825897217,4.328445911407471,0.058661460876464844,3.598557233810425,3.214747667312622,0.0,0.0,0.9997618794441223,0.00023810156562831253,1.2029708453605448e-14,0.0,0.0
0.08333333333333326,0.6666666666666667,0.0,0.04166666666666667,1.4215734004974365,1.387373685836792,0.0,0.0,0.0,0.0,4.438983917236328,0.0,3.7652673721313477,3.282346248626709,0.0,0.0,0.9998598098754883,0.0001401636836817488,4.570505080089479e-15,0.0,0.0
0.2222222222222221,0.5416666666666665,0.11864406779661013,0.16666666666666669,1.295674443244934,1.2294265031814575,0.0,0.19190189242362976,0.0,0.1132696270942688,3.8467445373535156,0.3106291890144348,2.9888720512390137,2.8405325412750244,0.0,0.0994129329919815,0.9981033802032471,0.0018966438947245479,1.1621097964140126e-12,0.0,0.0
0.13888888888888884,0.5833333333333333,0.15254237288135591,0.04166666666666667,1.2640817165374756,1.3414368629455566,0.0,0.08704264461994171,0.0,0.0,4.1572136878967285,0.015940457582473755,3.3127570152282715,3.06736159324646,0.0,0.0,0.9995256662368774,0.00047434348380193114,5.091216551534987e-14,0.0,0.0
0.19444444444444442,0.41666666666666674,0.1016949152542373,0.04166666666666667,1.2144261598587036,1.2449569702148438,0.0,0.04974012076854706,0.0,0.0,3.9638922214508057,0.0,3.2191436290740967,2.9557502269744873,0.0,0.0,0.9994264841079712,0.000573577533941716,1.6633828375019893e-13,0.0,0.0
0.19444444444444442,0.5833333333333333,0.1016949152542373,0.125,1.331890344619751,1.2876956462860107,0.0,0.11236479878425598,0.0,0.05874812602996826,4.071743965148926,0.10180909931659698,3.285203695297241,3.0079879760742188,0.0,0.0,0.9994339346885681,0.0005660782917402685,1.0379998455819356e-13,0.0,0.0
0.25,0.625,0.0847457627118644,0.04166666666666667,1.4383295774459839,1.4134042263031006,0.0,0.013875305652618408,0.0,0.0,4.493514060974121,0.0,3.7894043922424316,3.311349630355835,0.0,0.0,0.99986732006073,0.0001327213685726747,3.2848232038470938e-15,0.0,0.0
0.25,0.5833333333333333,0.06779661016949151,0.04166666666666667,1.4192839860916138,1.3845285177230835,0.0,0.0,0.0,0.0,4.431945323944092,0.0,3.7591915130615234,3.2776927947998047,0.0,0.0,0.9998576641082764,0.0001423084468115121,4.804294643861139e-15,0.0,0.0
0.11111111111111116,0.5,0.1016949152542373,0.04166666666666667,1.2200236320495605,1.2745343446731567,0.0,0.01612989604473114,0.0,0.0,4.029024124145508,0.0,3.3112244606018066,3.020545244216919,0.0,0.0,0.9995467066764832,0.00045330452849157155,9.241203315817417e-14,0.0,0.0
0.13888888888888884,0.45833333333333326,0.1016949152542373,0.04166666666666667,1.2069450616836548,1.2548096179962158,0.0,0.029104158282279968,0.0,0.0,3.9785590171813965,0.0,3.250882148742676,2.9794883728027344,0.0,0.0,0.9994712471961975,0.0005288253305479884,1.3893881433812288e-13,0.0,0.0
0.3055555555555556,0.5833333333333333,0.0847457627118644,0.125,1.4287216663360596,1.3279041051864624,0.0,0.1183861792087555,0.0,0.0926668643951416,4.2022318840026855,0.11534307897090912,3.437181234359741,3.097334623336792,0.0,0.0,0.9996101260185242,0.00038985908031463623,3.960268663569591e-14,0.0,0.0
0.25,0.8749999999999998,0.0847457627118644,0.0,1.6487038135528564,1.6288073062896729,0.0,0.0,0.0,0.05587834119796753,5.008386611938477,0.0,4.284946918487549,3.6814610958099365,0.0,0.0,0.9999618530273438,3.815721356659196e-05,7.171389227805263e-17,0.0,0.0
0.33333333333333326,0.9166666666666667,0.06779661016949151,0.04166666666666667,1.750069260597229,1.6509166955947876,0.0,0.0,0.0,0.14571017026901245,5.052881240844727,0.0,4.390024662017822,3.742269515991211,0.0,0.0,0.9999710321426392,2.8965554520254955e-05,4.273247469928953e-17,0.0,0.0
0.16666666666666674,0.45833333333333326,0.0847457627118644,0.04166666666666667,1.2420974969863892,1.2654024362564087,0.0,0.012140467762947083,0.0,0.0,4.0410685539245605,0.0,3.3478074073791504,3.0258917808532715,0.0,0.0,0.9995905756950378,0.0004094702599104494,8.269378698510035e-14,0.0,0.0
0.19444444444444442,0.5,0.033898305084745756,0.04166666666666667,1.340073585510254,1.3070333003997803,0.0,0.0,0.0,0.0,4.2212300300598145,0.0,3.5656068325042725,3.1411590576171875,0.0,0.0,0.9997679591178894,0.00023205051547847688,2.151086925770984e-14,0.0,0.0
0.33333333333333326,0.625,0.05084745762711865,0.04166666666666667,1.5291941165924072,1.4444615840911865,0.0,0.0,0.0,0.0,4.649733543395996,0.0,3.990011215209961,3.4115264415740967,0.0,0.0,0.9999215602874756,7.842996274121106e-05,1.0049806632364674e-15,0.0,0.0
0.16666666666666674,0.6666666666666667,0.06779661016949151,0.0,1.433426022529602,1.4519298076629639,0.0,0.0,0.0,0.0,4.553513526916504,0.0,3.8362858295440674,3.3646600246429443,0.0,0.0,0.9998811483383179,0.00011881843238370493,2.057885603595636e-15,0.0,0.0
0.0277777777777779,0.41666666666666674,0.05084745762711865,0.04166666666666667,1.1348462104797363,1.1878880262374878,0.0,0.0,0.0,0.0,3.803227424621582,0.0,3.1288673877716064,2.882805109024048,0.0,0.0,0.9992855191230774,0.0007145467679947615,4.3179286643608983e-13,0.0,0.0
0.2222222222222221,0.5833333333333333,0.0847457627118644,0.04166666666666667,1.384131669998169,1.3739358186721802,0.0,0.011526167392730713,0.0,0.0,4.371453285217285,0.0,3.671854257583618,3.2356553077697754,0.0,0.0,0.99982088804245,0.0001791367249097675,7.789260772841922e-15,0.0,0.0
0.19444444444444442,0.625,0.05084745762711865,0.08333333333333333,1.417851209640503,1.3572784662246704,0.0,0.0,0.0,0.0,4.387624263763428,0.0,3.73516583442688,3.2450196743011475,0.0,0.0,0.999849796295166,0.00015016966790426522,6.531265650788201e-15,0.0,0.0
0.05555555555555558,0.12499999999999989,0.05084745762711865,0.08333333333333333,0.9113935232162476,0.9527603983879089,0.0,0.01668088138103485,0.0,0.0,3.1767303943634033,0.027278363704681396,2.5402393341064453,2.464954376220703,0.0,0.0,0.9967179894447327,0.003281954675912857,4.149429411182126e-11,0.0,0.0
0.0277777777777779,0.5,0.05084745762711865,0.04166666666666667,1.2021228075027466,1.2470811605453491,0.0,0.0,0.0,0.0,3.971811056137085,0.0,3.28802490234375,2.991025447845459,0.0,0.0,0.9995228052139282,0.00047724819160066545,1.2988941248525537e-13,0.0,0.0
0.19444444444444442,0.625,0.1016949152542373,0.20833333333333331,1.3484396934509277,1.2416448593139648,0.0,0.19092711806297302,0.0,0.17509430646896362,3.8538753986358643,0.3590911030769348,3.0321919918060303,2.869795560836792,0.0,0.19343014061450958,0.9979360103607178,0.002064052503556013,1.310621207915863e-12,0.0,0.0
0.2222222222222221,0.7499999999999998,0.15254237288135591,0.125,1.4432247877120972,1.4137914180755615,0.0,0.17265239357948303,0.0,0.18552398681640625,4.225140571594238,0.3031535744667053,3.349661350250244,3.1378707885742188,0.0,0.15141762793064117,0.999178946018219,0.0008210231317207217,7.149266394819095e-14,0.0,0.0
0.13888888888888884,0.41666666666666674,0.06779661016949151,0.08333333333333333,1.1939477920532227,1.188831090927124,0.0,0.02710340917110443,0.0,0.0,3.861252784729004,0.0,3.180353879928589,2.8964545726776123,0.0,0.0,0.999377429485321,0.000622614927124232,3.1221775382075934e-13,0.0,0.0
0.2222222222222221,0.7499999999999998,0.1016949152542373,0.04166666666666667,1.5040919780731201,1.4916012287139893,0.0,0.014901280403137207,0.0,0.048979341983795166,4.632877349853516,0.0,3.9149010181427,3.4270594120025635,0.0,0.0,0.9999023675918579,9.760671673575416e-05,1.116242146627464e-15,0.0,0.0
0.08333333333333326,0.5,0.06779661016949151,0.04166666666666667,1.228649377822876,1.2661041021347046,0.0,0.0,0.0,0.0,4.03151798248291,0.0,3.3473522663116455,3.0286521911621094,0.0,0.0,0.9995899796485901,0.000410087697673589,8.475427933259116e-14,0.0,0.0
0.2777777777777777,0.7083333333333333,0.0847457627118644,0.04166666666666667,1.5261657238006592,1.4824693202972412,0.0,0.010911867022514343,0.0,0.040444374084472656,4.654839992523193,0.0,3.959223747253418,3.434673309326172,0.0,0.0,0.9999135732650757,8.637220889795572e-05,9.465257548761457e-16,0.0,0.0
0.19444444444444442,0.5416666666666665,0.06779661016949151,0.04166666666666667,1.3445264101028442,1.3351882696151733,0.0,0.0,0.0,0.0,4.27037239074707,0.0,3.595385789871216,3.176642656326294,0.0,0.0,0.999783456325531,0.00021661262144334614,1.5279642582113374e-14,0.0,0.0
0.75,0.5,0.6271186440677966,0.5416666666666667,1.137987732887268,1.0253574848175049,0.0,1.4589858055114746,0.0,1.1472892761230469,1.67753005027771,3.659777879714966,0.0,1.2184873819351196,0.24578648805618286,3.520881175994873,2.487598430889193e-05,0.9978761672973633,0.0020989857148379087,1.0,1.0
0.5833333333333335,0.5,0.5932203389830508,0.5833333333333334,1.0352706909179688,0.9297441244125366,0.0,1.4057022333145142,0.0,1.0994079113006592,1.4873392581939697,3.5541059970855713,0.0,1.1026395559310913,0.241899311542511,3.3840484619140625,3.652368832263164e-05,0.9944922924041748,0.0054712072014808655,1.0,1.0
0.7222222222222223,0.45833333333333326,0.6610169491525424,0.5833333333333334,1.0460598468780518,0.946623682975769,0.0,1.5478248596191406,0.0,1.1913787126541138,1.3663463592529297,3.8924190998077393,0.0,0.9900820851325989,0.3113795518875122,3.7251479625701904,1.646645068831276e-05,0.9751636981964111,0.02481982111930847,1.0,1.0
0.33333333333333326,0.12499999999999989,0.5084745762711864,0.5000000000000001,0.637541651725769,0.6537797451019287,0.0,1.177558183670044,0.0,0.6603606939315796,1.2014708518981934,2.8245673179626465,0.0,0.8491244316101074,0.0,2.4187562465667725,0.0002778266789391637,0.9932495355606079,0.006472708657383919,1.0,1.0
0.6111111111111112,0.33333333333333326,0.6101694915254237,0.5833333333333334,0.9066845178604126,0.8205089569091797,0.0,1.4592396020889282,0.0,1.0483392477035522,1.2107176780700684,3.6348252296447754,0.0,0.870940089225769,0.2423396110534668,3.3976261615753174,3.4195058105979115e-05,0.9622664451599121,0.037699367851018906,1.0,1.0
0.38888888888888884,0.33333333333333326,0.5932203389830508,0.5000000000000001,0.7738887667655945,0.8179020881652832,0.0,1.2894456386566162,0.0,0.8439570665359497,1.3574779033660889,3.1667277812957764,0.0,0.9814352989196777,0.050307273864746094,2.831681966781616,0.00010016262967837974,0.9956247210502625,0.004275154788047075,1.0,1.0
0.5555555555555556,0.5416666666666665,0.6271186440677966,0.6250000000000001,1.0106192827224731,0.9102033972740173,0.0,1.4839162826538086,0.0,1.1814311742782593,1.304600715637207,3.786315441131592,0.0,0.9809062480926514,0.31547480821609497,3.622755765914917,2.2354503016686067e-05,0.9718248248100281,0.0281528253108263,1.0,1.0
0.16666666666666674,0.16666666666666663,0.38983050847457623,0.375,0.6756044626235962,0.7426619529724121,0.0,0.82808518409729,0.0,0.3714118003845215,1.849095344543457,1.8977975845336914,0.21278449892997742,1.3324365615844727,0.0,1.4611527919769287,0.005794805474579334,0.9941707253456116,3.454245597822592e-05,1.0,1.0
0.6388888888888888,0.375,0.6101694915254237,0.5000000000000001,0.9779714345932007,0.9356247782707214,0.0,1.3777137994766235,0.0,0.9816700220108032,1.5791831016540527,3.3957884311676025,0.0,1.1300033330917358,0.1335204541683197,3.1592636108398438,5.028187661082484e-05,0.9979473948478699,0.0020023337565362453,1.0,1.0
0.25,0.29166666666666674,0.49152542372881347,0.5416666666666667,0.7164639830589294,0.7054473757743835,0.0,1.1506348848342896,0.0,0.7366319894790649,1.2927440404891968,2.8352415561676025,0.0,0.956662654876709,0.016070544719696045,2.4902374744415283,0.0002454835339449346,0.9963254332542419,0.003429061733186245,1.0,1.0
0.19444444444444442,0.0,0.423728813559322,0.375,0.532425582408905,0.6327059268951416,0.004416719079017639,0.9062479734420776,0.0,0.3333982825279236,1.5283966064453125,2.040517568588257,0.0,1.0706366300582886,0.0,1.5269657373428345,0.002639925805851817,0.9971056580543518,0.00025438828743062913,1.0,1.0
0.44444444444444464,0.41666666666666674,0.5423728813559322,0.5833333333333334,0.9089739322662354,0.8233541250228882,0.0,1.304142713546753,0.0,0.9635915756225586,1.3737820386886597,3.277617931365967,0.0,1.0226354598999023,0.16899818181991577,3.0452582836151123,7.826658838894218e-05,0.9939039349555969,0.006017673760652542,1.0,1.0
0.4722222222222223,0.08333333333333337,0.5084745762711864,0.375,0.7323352098464966,0.7870137095451355,0.0,1.0953668355941772,0.0,0.5540421009063721,1.671142578125,2.5319249629974365,0.0,1.1540731191635132,0.0,2.117870330810547,0.0005576728144660592,0.999206006526947,0.00023630222131032497,1.0,1.0
0.4999999999999998,0.375,0.6271186440677966,0.5416666666666667,0.8520358204841614,0.8477208018302917,0.0,1.405968189239502,0.0,0.9846975803375244,1.2854974269866943,3.492326021194458,0.0,0.9306937456130981,0.16314354538917542,3.212829113006592,4.6480818127747625e-05,0.9850600361824036,0.014893479645252228,1.0,1.0
0.36111111111111094,0.375,0.44067796610169496,0.5000000000000001,0.9183019399642944,0.8441143035888672,0.0,1.0548429489135742,0.0,0.7336844205856323,1.7764878273010254,2.5972402095794678,0.0,1.3135526180267334,0.0,2.334684371948242,0.0003549413231667131,0.9995357990264893,0.00010921071952907369,1.0,1.0
0.6666666666666667,0.45833333333333326,0.576271186440678,0.5416666666666667,1.0864486694335938,0.9683077931404114,0.0,1.3674371242523193,0.0,1.053926706314087,1.6724989414215088,3.420429229736328,0.0,1.2202160358428955,0.19258087873458862,3.256287097930908,4.572249235934578e-05,0.9986559152603149,0.0012982923071831465,1.0,1.0
0.36111111111111094,0.41666666666666674,0.5932203389830508,0.5833333333333334,0.8035166263580322,0.7915759086608887,0.0,1.3550337553024292,0.0,0.9675265550613403,1.1816809177398682,3.405115842819214,0.0,0.8823803663253784,0.17109966278076172,3.121704578399658,6.160228076623753e-05,0.9764364957809448,0.02350190281867981,1.0,1.0
0.4166666666666665,0.29166666666666674,0.5254237288135593,0.375,0.8448145985603333,0.9145318865776062,0.0,1.0781059265136719,0.0,0.638444185256958,1.906071662902832,2.5546658039093018,0.0,1.3598037958145142,0.0,2.2009644508361816,0.0004406955267768353,0.9995102882385254,4.902116415905766e-05,1.0,1.0
0.5277777777777779,0.08333333333333337,0.5932203389830508,0.5833333333333334,0.6577685475349426,0.6140348315238953,0.0,1.4435045719146729,0.0,0.8862531185150146,0.8008078336715698,3.518911600112915,0.0,0.5408816337585449,0.18628382682800293,3.154872417449951,4.313155295676552e-05,0.7071446180343628,0.29281216859817505,1.0,1.0
0.36111111111111094,0.20833333333333326,0.49152542372881347,0.4166666666666667,0.7570595741271973,0.7992129325866699,0.0,1.0660943984985352,0.0,0.5996031761169434,1.6760413646697998,2.524137496948242,0.0,1.1940768957138062,0.0,2.143643617630005,0.0005370502476580441,0.9992602467536926,0.00020278494048397988,1.0,1.0
0.44444444444444464,0.5,0.6440677966101694,0.7083333333333334,0.8630605936050415,0.7647510766983032,0.0,1.5670822858810425,0.0,1.2259249687194824,0.82779860496521,4.030495643615723,0.0,0.6466948390007019,0.40929001569747925,3.8296239376068115,8.241221621574368e-06,0.4871939718723297,0.5127978324890137,1.0,2.0
0.4999999999999998,0.33333333333333326,0.5084745762711864,0.5000000000000001,0.9290910959243774,0.8609938621520996,0.0,1.1969654560089111,0.0,0.8256553411483765,1.6554945707321167,2.9355533123016357,0.0,1.2009952068328857,0.03895255923271179,2.67578387260437,0.00015414391236845404,0.9993796348571777,0.0004662129213102162,1.0,1.0
0.5555555555555556,0.20833333333333326,0.6610169491525424,0.5833333333333334,0.720872163772583,0.7098129987716675,0.0,1.533730149269104,0.0,1.0071172714233398,0.8480995893478394,3.781649589538574,0.0,0.5848751664161682,0.24031990766525269,3.4509003162384033,2.013836092373822e-05,0.6663998365402222,0.3335799276828766,1.0,1.0
0.4999999999999998,0.33333333333333326,0.6271186440677966,0.4583333333333333,0.8354864716529846,0.8937717080116272,0.0,1.3274058103561401,0.0,0.8683514595031738,1.5033655166625977,3.235044002532959,0.0,1.068886399269104,0.03848999738693237,2.91153883934021,7.650886254850775e-05,0.9979988932609558,0.00192462804261595,1.0,1.0
0.5833333333333335,0.375,0.559322033898305,0.5000000000000001,0.9806302189826965,0.9180435538291931,0.0,1.288514256477356,0.0,0.9190179109573364,1.6605260372161865,3.1749019622802734,0.0,1.1992664337158203,0.0921582281589508,2.940377950668335,8.391156734433025e-05,0.999161958694458,0.0007541641243733466,1.0,1.0
0.6388888888888888,0.41666666666666674,0.576271186440678,0.5416666666666667,1.0322506427764893,0.9288392663002014,0.0,1.3650879859924316,0.0,1.0232163667678833,1.5861244201660156,3.4019675254821777,0.0,1.1526814699172974,0.18073755502700806,3.2105791568756104,5.033770503359847e-05,0.9978184700012207,0.0021312395110726357,1.0,1.0
0.6944444444444444,0.33333333333333326,0.6440677966101694,0.5416666666666667,0.9477224946022034,0.8865066170692444,0.0,1.4895380735397339,0.0,1.0609902143478394,1.3344535827636719,3.6844637393951416,0.0,0.9441927671432495,0.22267025709152222,3.4489951133728027,2.8154216124676168e-05,0.9812590479850769,0.018712783232331276,1.0,1.0
0.6666666666666667,0.41666666666666674,0.6779661016949152,0.6666666666666667,0.9396204352378845,0.8209151029586792,0.0,1.6463145017623901,0.0,1.25935959815979,0.9338468313217163,4.17395544052124,0.0,0.6842671036720276,0.4208992123603821,3.988992929458618,6.1887158153695054e-06,0.5595090985298157,0.4404846727848053,1.0,1.0
0.4722222222222223,0.375,0.5932203389830508,0.5833333333333334,0.8521170616149902,0.8014669418334961,0.0,1.3909931182861328,0.0,0.9955335855484009,1.2060644626617432,3.4800429344177246,0.0,0.885837733745575,0.19851720333099365,3.2184362411499023,5.0713191740214825e-05,0.9741888642311096,0.02576032094657421,1.0,1.0
0.38888888888888884,0.25,0.423728813559322,0.375,0.8781729340553284,0.8793884515762329,0.0,0.9280045032501221,0.0,0.5294033288955688,2.0709896087646484,2.1691417694091797,0.33959028124809265,1.487588882446289,0.0,1.8314367532730103,0.003169791307300329,0.996813952922821,1.6263958968920633e-05,1.0,1.0
0.33333333333333326,0.16666666666666663,0.47457627118644063,0.4166666666666667,0.7174543738365173,0.7604653835296631,0.0,1.039119839668274,0.0,0.5558377504348755,1.6315490007400513,2.4444987773895264,0.0,1.1590958833694458,0.0,2.0439655780792236,0.0007010979461483657,0.9990584254264832,0.0002404475526418537,1.0,1.0
0.33333333333333326,0.16666666666666663,0.4576271186440678,0.375,0.7405915856361389,0.7990099191665649,0.0,0.9725570678710938,0.0,0.4940929412841797,1.814476728439331,2.254572868347168,0.0,1.287413477897644,0.0,1.8479605913162231,0.0011363811790943146,0.9988064765930176,5.7177432609023526e-05,1.0,1.0
0.4166666666666665,0.29166666666666674,0.49152542372881347,0.4583333333333333,0.8569110631942749,0.8403261303901672,0.0,1.1127301454544067,0.0,0.709713339805603,1.707744836807251,2.689810037612915,0.0,1.2333816289901733,0.0,2.3770949840545654,0.0003026679914910346,0.9994896650314331,0.000207710632821545,1.0,1.0
0.4722222222222223,0.29166666666666674,0.6949152542372881,0.6250000000000001,0.6887396574020386,0.7001250982284546,0.0,1.5913081169128418,0.0,1.0846203565597534,0.6852808594703674,3.9762868881225586,0.0,0.4880813956260681,0.302182137966156,3.6498513221740723,6.7157952798879705e-06,0.32867714762687683,0.6713161468505859,1.0,2.0
0.3055555555555556,0.41666666666666674,0.5932203389830508,0.5833333333333334,0.762397289276123,0.7718321681022644,0.0,1.3397103548049927,0.0,0.9440395832061768,1.1373778581619263,3.367760181427002,0.0,0.8539837598800659,0.1553952991962433,3.0647284984588623,6.887412746436894e-05,0.9724376797676086,0.027493510395288467,1.0,1.0
0.4722222222222223,0.5833333333333333,0.5932203389830508,0.6250000000000001,1.0117639303207397,0.9116259217262268,0.0,1.4063677787780762,0.0,1.1390572786331177,1.3861329555511475,3.6077115535736084,0.0,1.0567537546157837,0.27880406379699707,3.4465715885162354,3.3855314541142434e-05,0.9887064695358276,0.011259632185101509,1.0,1.0
0.6666666666666667,0.45833333333333326,0.6271186440677966,0.5833333333333334,1.0341259241104126,0.9283215999603271,0.0,1.4832507371902466,0.0,1.1417816877365112,1.4058070182800293,3.7327096462249756,0.0,1.0267919301986694,0.27856993675231934,3.560232162475586,2.4330138330697082e-05,0.9861745834350586,0.01380105596035719,1.0,1.0
0.5555555555555556,0.12499999999999989,0.576271186440678,0.5000000000000001,0.7436481714248657,0.7298715114593506,0.0,1.3373533487319946,0.0,0.8065288066864014,1.2111552953720093,3.218698024749756,0.0,0.8324981927871704,0.06891199946403503,2.8625400066375732,9.723843686515465e-05,0.9856027364730835,0.014300010167062283,1.0,1.0
0.36111111111111094,0.41666666666666674,0.5254237288135593,0.5000000000000001,0.878976583480835,0.8701066970825195,0.0,1.1726572513580322,0.0,0.8179267644882202,1.631300449371338,2.902909517288208,0.0,1.2041223049163818,0.01622667908668518,2.6217541694641113,0.00016684211732354015,0.9993897676467896,0.0004434678121469915,1.0,1.0
